Sales_Key,Order_ID,Order_Line_ID,Order_Date,Year,Quarter,Month,Month_Name,Region,Country,State,City,Product,Category,Sub_Category,Unit_Cost,Unit_Price,Customer,Segment,Customer_Rating,Customer_Key,Salesperson,Salesperson_Key,Channel,Quantity,Sales_Amount,Discount_Amount,Cost_Amount,Profit_Amount,Shipping_Cost,Net_Revenue,Payment_Mode,Is_Returned
69050,ORD-2024-044116,1,2024-02-23,2024,Q1,2,February,West,India,Maharashtra,Pune,Kidswear Shoulder 2,Apparel,Kidswear,2257.6,3434.22,Jessica Hoffman,Consumer,4.1,4748,Terri Davis,112.0,Distributor,3,10432.49,2165.24,6772.8,1494.45,13.46,8267.25,UPI,0
69427,ORD-2024-044344,2,2024-05-20,2024,Q2,5,May,West,India,Madhya Pradesh,Indore,Kidswear Shoulder 2,Apparel,Kidswear,2257.6,3434.22,Sherry Tapia,Consumer,2.4,756,,,Online,3,10253.94,858.71,6772.8,2622.43,48.39,9395.23,Credit Card,0
70253,ORD-2023-044872,4,2023-07-06,2023,Q3,7,July,West,India,Maharashtra,Pune,Kidswear Shoulder 2,Apparel,Kidswear,2257.6,3434.22,Debbie Carrillo,Corporate,3.6,6989,Rachel Castillo,94.0,Retail Store,1,3410.01,106.46,2257.6,1045.95,13.6,3303.55,Net Banking,1
70835,ORD-2022-045235,2,2022-02-09,2022,Q1,2,February,East,India,Jharkhand,Ranchi,Kidswear Shoulder 2,Apparel,Kidswear,2257.6,3434.22,Nicholas Lopez,Consumer,5.0,3416,,,Online,1,3404.74,437.1,2257.6,710.04,43.39,2967.64,COD,0
72120,ORD-2022-046059,1,2022-07-10,2022,Q3,7,July,Central,India,Uttar Pradesh,Kanpur,Kidswear Shoulder 2,Apparel,Kidswear,2257.6,3434.22,James Washington,Corporate,4.1,878,,,Online,4,13539.25,1179.53,9030.4,3329.32,34.68,12359.72,Credit Card,0
73639,ORD-2024-047032,1,2024-09-30,2024,Q3,9,September,Central,India,Uttarakhand,Dehradun,Kidswear Shoulder 2,Apparel,Kidswear,2257.6,3434.22,Ana Torres,Consumer,4.3,1903,Erik Williams,38.0,Retail Store,1,3502.12,674.8,2257.6,569.72,49.83,2827.3199999999997,COD,0
73792,ORD-2024-047128,1,2024-10-07,2024,Q4,10,October,South,India,Tamil Nadu,Chennai,Kidswear Shoulder 2,Apparel,Kidswear,2257.6,3434.22,Alexis Arroyo,Consumer,3.8,3587,,,Online,1,3462.76,380.96,2257.6,824.2,13.8,3081.8,Credit Card,0
75788,ORD-2022-048409,3,2022-05-08,2022,Q2,5,May,Central,India,Uttar Pradesh,Kanpur,Kidswear Shoulder 2,Apparel,Kidswear,2257.6,3434.22,Anna Jackson,Corporate,4.8,3334,Jeffery Davis,72.0,Distributor,1,3443.05,146.56,2257.6,1038.89,35.26,3296.4900000000002,Net Banking,0
76373,ORD-2025-048781,1,2025-07-06,2025,Q3,7,July,North,India,Haryana,Gurugram,Kidswear Shoulder 2,Apparel,Kidswear,2257.6,3434.22,Laura Griffin,Consumer,3.9,619,Latoya Fitzgerald,67.0,Retail Store,1,3464.06,21.9,2257.6,1184.56,51.35,3442.16,UPI,0
77440,ORD-2024-049463,1,2024-06-10,2024,Q2,6,June,West,India,Maharashtra,Mumbai,Kidswear Shoulder 2,Apparel,Kidswear,2257.6,3434.22,John Kemp,Consumer,4.0,7444,,,Online,1,3408.66,304.84,2257.6,846.22,16.85,3103.8199999999997,COD,0
77457,ORD-2024-049470,1,2024-02-05,2024,Q1,2,February,South,India,Telangana,Hyderabad,Kidswear Shoulder 2,Apparel,Kidswear,2257.6,3434.22,Kevin Alvarado,Consumer,5.0,1401,,,Online,1,3416.41,825.56,2257.6,333.25,15.41,2590.85,COD,0
77672,ORD-2025-049612,1,2025-10-21,2025,Q4,10,October,South,India,Karnataka,Bengaluru,Kidswear Shoulder 2,Apparel,Kidswear,2257.6,3434.22,Meagan Smith,Consumer,4.5,4119,Ryan Barrera,33.0,Online,3,10221.09,530.5,6772.8,2917.79,16.78,9690.59,Credit Card,0
78349,ORD-2024-050064,1,2024-04-13,2024,Q2,4,April,East,India,West Bengal,Kolkata,Kidswear Shoulder 2,Apparel,Kidswear,2257.6,3434.22,Sandra Rivera,Consumer,3.5,785,Eric Parker,87.0,Distributor,1,3460.12,294.33,2257.6,908.19,11.01,3165.79,Credit Card,0
79713,ORD-2025-050941,1,2025-04-03,2025,Q2,4,April,North,India,Delhi,New Delhi,Kidswear Shoulder 2,Apparel,Kidswear,2257.6,3434.22,April Finley,Consumer,2.7,1658,Alison Miller,19.0,Retail Store,1,3490.63,226.37,2257.6,1006.66,12.31,3264.26,Credit Card,1
81703,ORD-2023-052240,1,2023-09-14,2023,Q3,9,September,East,India,Jharkhand,Ranchi,Kidswear Shoulder 2,Apparel,Kidswear,2257.6,3434.22,Lindsey Robinson,Consumer,3.7,2585,,,Online,5,17309.24,1550.06,11288.0,4471.18,34.92,15759.180000000002,UPI,0
82083,ORD-2025-052479,1,2025-03-08,2025,Q1,3,March,East,India,West Bengal,Kolkata,Kidswear Shoulder 2,Apparel,Kidswear,2257.6,3434.22,Cynthia Moore,Corporate,3.8,108,,,Online,1,3403.37,453.9,2257.6,691.87,15.42,2949.47,Credit Card,0
82427,ORD-2024-052687,1,2024-05-28,2024,Q2,5,May,South,India,Karnataka,Bengaluru,Kidswear Shoulder 2,Apparel,Kidswear,2257.6,3434.22,David Yoder,Consumer,3.2,2372,,,Online,1,3431.78,489.15,2257.6,685.03,13.23,2942.63,UPI,0
82931,ORD-2025-053002,1,2025-05-27,2025,Q2,5,May,South,India,Karnataka,Bengaluru,Kidswear Shoulder 2,Apparel,Kidswear,2257.6,3434.22,Dawn Mullins,Consumer,3.9,334,Henry Parker,49.0,Retail Store,3,10501.48,237.6,6772.8,3491.08,11.15,10263.88,Net Banking,0
83058,ORD-2022-053082,2,2022-12-04,2022,Q4,12,December,South,India,Tamil Nadu,Chennai,Kidswear Shoulder 2,Apparel,Kidswear,2257.6,3434.22,Donald Fisher,Corporate,3.4,2247,,,Online,5,17296.46,2094.59,11288.0,3913.87,10.79,15201.869999999999,UPI,0
84062,ORD-2023-053716,2,2023-10-17,2023,Q4,10,October,South,India,Karnataka,Bengaluru,Kidswear Shoulder 2,Apparel,Kidswear,2257.6,3434.22,Gina Spencer,Consumer,2.9,2295,Henry Parker,49.0,Retail Store,1,3403.38,135.62,2257.6,1010.16,12.77,3267.76,Credit Card,0
85002,ORD-2022-054326,1,2022-11-02,2022,Q4,11,November,North,India,Punjab,Chandigarh,Kidswear Shoulder 2,Apparel,Kidswear,2257.6,3434.22,Wayne Weaver,Corporate,4.3,1763,,,Online,3,10455.91,1154.34,6772.8,2528.77,46.89,9301.57,UPI,0
85193,ORD-2022-054459,1,2022-11-19,2022,Q4,11,November,South,India,Andhra Pradesh,Visakhapatnam,Kidswear Shoulder 2,Apparel,Kidswear,2257.6,3434.22,Dawn Jones,Corporate,3.1,7567,Wendy Miller,68.0,Marketplace,3,10359.39,1611.57,6772.8,1975.02,48.01,8747.82,COD,0
86721,ORD-2022-055476,1,2022-01-22,2022,Q1,1,January,West,India,Maharashtra,Mumbai,Kidswear Shoulder 2,Apparel,Kidswear,2257.6,3434.22,Emma Butler,Consumer,3.7,515,Vanessa Boone,120.0,Retail Store,1,3491.2,240.42,2257.6,993.18,15.88,3250.7799999999997,UPI,0
88120,ORD-2023-056385,1,2023-10-28,2023,Q4,10,October,West,India,Maharashtra,Pune,Kidswear Shoulder 2,Apparel,Kidswear,2257.6,3434.22,Ashley Simpson,Corporate,3.5,7959,Robin Baker,40.0,Distributor,1,3420.0,115.14,2257.6,1047.26,16.92,3304.86,UPI,0
88765,ORD-2023-056805,1,2023-10-24,2023,Q4,10,October,South,India,Karnataka,Bengaluru,Kidswear Shoulder 2,Apparel,Kidswear,2257.6,3434.22,Michael Stevens,Corporate,3.8,6889,,,Marketplace,5,17050.11,1729.13,11288.0,4032.98,11.93,15320.98,Credit Card,0
88881,ORD-2022-056872,1,2022-01-10,2022,Q1,1,January,West,India,Maharashtra,Pune,Kidswear Shoulder 2,Apparel,Kidswear,2257.6,3434.22,Justin Brooks,SMB,4.1,2342,Maria Dixon,73.0,Online,3,10341.67,1260.72,6772.8,2308.15,11.78,9080.95,COD,0
93854,ORD-2023-060111,1,2023-01-21,2023,Q1,1,January,South,India,Tamil Nadu,Chennai,Kidswear Shoulder 2,Apparel,Kidswear,2257.6,3434.22,Gerald Vega,SMB,3.2,4224,,,Online,2,6899.64,1309.78,4515.2,1074.66,14.19,5589.860000000001,COD,0
95533,ORD-2023-061191,1,2023-11-19,2023,Q4,11,November,South,India,Karnataka,Bengaluru,Kidswear Shoulder 2,Apparel,Kidswear,2257.6,3434.22,Michelle Ryan,Consumer,3.7,6251,,,Online,1,3398.9,437.44,2257.6,703.86,12.05,2961.46,Net Banking,0
96084,ORD-2024-061521,1,2024-11-10,2024,Q4,11,November,Central,India,Madhya Pradesh,Bhopal,Kidswear Shoulder 2,Apparel,Kidswear,2257.6,3434.22,Karl Moore,Consumer,2.8,6146,Christopher Bolton,108.0,Distributor,1,3414.27,394.92,2257.6,761.75,46.26,3019.35,Wire Transfer,0
96674,ORD-2022-061885,1,2022-07-27,2022,Q3,7,July,South,India,Telangana,Hyderabad,Kidswear Shoulder 2,Apparel,Kidswear,2257.6,3434.22,Dawn Wyatt,Corporate,3.2,1179,,,Online,4,13478.81,1258.85,9030.4,3189.56,10.76,12219.96,Credit Card,0
96783,ORD-2024-061951,2,2024-07-27,2024,Q3,7,July,South,India,Karnataka,Bengaluru,Kidswear Shoulder 2,Apparel,Kidswear,2257.6,3434.22,Jim Rodriguez,Consumer,4.6,3745,,,Online,1,3456.36,454.53,2257.6,744.23,17.14,3001.83,COD,0
97880,ORD-2024-062666,1,2024-09-09,2024,Q3,9,September,West,India,Maharashtra,Pune,Kidswear Shoulder 2,Apparel,Kidswear,2257.6,3434.22,Emily Parker,Consumer,3.2,7090,Maria Dixon,73.0,Retail Store,4,13699.24,2686.57,9030.4,1982.27,14.45,11012.67,Credit Card,0
99030,ORD-2022-063430,1,2022-05-09,2022,Q2,5,May,South,India,Telangana,Hyderabad,Kidswear Shoulder 2,Apparel,Kidswear,2257.6,3434.22,Krista Gibson,Consumer,3.9,100,Jared Spence,78.0,Retail Store,1,3457.01,75.33,2257.6,1124.08,13.54,3381.6800000000003,Credit Card,0
99796,ORD-2025-063900,2,2025-05-31,2025,Q2,5,May,East,India,Assam,Guwahati,Kidswear Shoulder 2,Apparel,Kidswear,2257.6,3434.22,Emily Reed,SMB,3.0,1277,James Rivas,13.0,Retail Store,2,6916.24,278.02,4515.2,2123.02,34.17,6638.219999999999,UPI,0
100761,ORD-2023-064535,1,2023-02-13,2023,Q1,2,February,West,India,Maharashtra,Pune,Kidswear Shoulder 2,Apparel,Kidswear,2257.6,3434.22,Brian Mendoza,Consumer,2.7,1750,Robin Baker,40.0,Retail Store,1,3499.83,123.99,2257.6,1118.24,12.47,3375.84,Credit Card,0
100986,ORD-2023-064683,2,2023-02-02,2023,Q1,2,February,South,India,Kerala,Kochi,Kidswear Shoulder 2,Apparel,Kidswear,2257.6,3434.22,Katherine Klein,Consumer,4.3,2082,Jessica Lane,20.0,Distributor,1,3500.14,851.43,2257.6,391.11,46.2,2648.71,Credit Card,0
105187,ORD-2024-067343,2,2024-08-29,2024,Q3,8,August,North,India,Delhi,New Delhi,Kidswear Shoulder 2,Apparel,Kidswear,2257.6,3434.22,Lee Rivera,Consumer,3.8,5986,Alison Miller,19.0,Distributor,1,3482.35,105.6,2257.6,1119.15,13.17,3376.75,Net Banking,0
105809,ORD-2025-067734,1,2025-11-27,2025,Q4,11,November,Central,India,Uttarakhand,Dehradun,Kidswear Shoulder 2,Apparel,Kidswear,2257.6,3434.22,Sharon Reynolds,Consumer,5.0,6248,David Mitchell,42.0,Retail Store,1,3368.74,131.89,2257.6,979.25,40.41,3236.85,UPI,1
106824,ORD-2023-068364,1,2023-10-06,2023,Q4,10,October,South,India,Tamil Nadu,Chennai,Kidswear Shoulder 2,Apparel,Kidswear,2257.6,3434.22,Nicole Smith,Consumer,3.4,7954,Olivia Russell,16.0,Online,5,16855.75,1165.96,11288.0,4401.79,11.22,15689.79,Net Banking,0
107231,ORD-2022-068644,2,2022-07-23,2022,Q3,7,July,South,India,Kerala,Kochi,Kidswear Shoulder 2,Apparel,Kidswear,2257.6,3434.22,Justin Bennett,Consumer,3.4,3379,,,Marketplace,5,17417.34,2382.85,11288.0,3746.49,42.67,15034.49,Net Banking,0
108466,ORD-2024-069448,3,2024-12-06,2024,Q4,12,December,West,India,Madhya Pradesh,Indore,Kidswear Shoulder 2,Apparel,Kidswear,2257.6,3434.22,Sherry Tapia,Consumer,2.4,756,,,Marketplace,2,6881.93,2595.54,4515.2,-228.81,34.68,4286.39,Net Banking,1
109543,ORD-2023-070135,2,2023-07-19,2023,Q3,7,July,South,India,Kerala,Kochi,Kidswear Shoulder 2,Apparel,Kidswear,2257.6,3434.22,Mr. Edward Terry,Consumer,5.0,1322,Douglas Fuller,28.0,Retail Store,3,10239.16,137.3,6772.8,3329.06,43.79,10101.86,Wire Transfer,1
111637,ORD-2024-071475,1,2024-06-25,2024,Q2,6,June,East,India,West Bengal,Kolkata,Kidswear Shoulder 2,Apparel,Kidswear,2257.6,3434.22,Nathaniel Baldwin,Consumer,4.0,4209,,,Online,1,3401.0,293.89,2257.6,849.51,13.47,3107.11,Credit Card,0
112097,ORD-2025-071760,2,2025-04-07,2025,Q2,4,April,East,India,Assam,Guwahati,Kidswear Shoulder 2,Apparel,Kidswear,2257.6,3434.22,Matthew Davis,Corporate,4.1,1735,Michelle Stevens,24.0,Online,2,6949.7,971.46,4515.2,1463.04,35.17,5978.24,UPI,0
112254,ORD-2023-071852,2,2023-02-01,2023,Q1,2,February,North,India,Uttar Pradesh,Lucknow,Kidswear Shoulder 2,Apparel,Kidswear,2257.6,3434.22,Candice Gomez,Consumer,5.0,2646,Maria Williams,53.0,Distributor,2,6963.39,2225.41,4515.2,222.78,42.04,4737.9800000000005,Credit Card,0
112754,ORD-2023-072171,3,2023-05-12,2023,Q2,5,May,West,India,Maharashtra,Pune,Kidswear Shoulder 2,Apparel,Kidswear,2257.6,3434.22,Rebecca Brown,Consumer,4.1,2014,,,Marketplace,1,3373.37,418.12,2257.6,697.65,12.45,2955.25,Credit Card,0
113116,ORD-2022-072411,1,2022-08-24,2022,Q3,8,August,West,India,Maharashtra,Pune,Kidswear Shoulder 2,Apparel,Kidswear,2257.6,3434.22,Katherine Andrews,Consumer,2.8,3663,,,Online,1,3404.43,470.78,2257.6,676.05,16.89,2933.6499999999996,COD,0
114905,ORD-2023-073566,2,2023-10-07,2023,Q4,10,October,North,India,Delhi,New Delhi,Kidswear Shoulder 2,Apparel,Kidswear,2257.6,3434.22,Susan Figueroa,Consumer,3.5,4840,,,Online,1,3378.21,416.06,2257.6,704.55,14.67,2962.15,Net Banking,1
115267,ORD-2025-073806,2,2025-02-12,2025,Q1,2,February,East,India,Odisha,Bhubaneswar,Kidswear Shoulder 2,Apparel,Kidswear,2257.6,3434.22,Keith Knox,Consumer,4.0,937,Danielle Lucas,15.0,Retail Store,4,13994.7,138.39,9030.4,4825.91,39.82,13856.310000000001,UPI,0
121395,ORD-2024-077714,1,2024-02-21,2024,Q1,2,February,East,India,West Bengal,Kolkata,Kidswear Shoulder 2,Apparel,Kidswear,2257.6,3434.22,Donna Williams,Consumer,4.1,1913,Noah Briggs,64.0,Retail Store,7,24040.01,1367.54,15803.2,6869.27,11.51,22672.469999999998,Credit Card,0
123462,ORD-2024-079022,2,2024-10-01,2024,Q4,10,October,East,India,Bihar,Patna,Kidswear Shoulder 2,Apparel,Kidswear,2257.6,3434.22,Kim Williams,Consumer,3.7,7637,Jill Stevens,44.0,Distributor,2,6976.95,461.42,4515.2,2000.33,34.6,6515.53,COD,0
124601,ORD-2025-079749,3,2025-12-09,2025,Q4,12,December,South,India,Tamil Nadu,Chennai,Kidswear Shoulder 2,Apparel,Kidswear,2257.6,3434.22,Maria Valenzuela,SMB,3.3,3420,,,Online,3,10202.35,986.99,6772.8,2442.56,14.83,9215.36,Credit Card,0
126820,ORD-2025-081182,4,2025-11-18,2025,Q4,11,November,East,India,Assam,Guwahati,Kidswear Shoulder 2,Apparel,Kidswear,2257.6,3434.22,Tony Smith,Corporate,4.1,2800,Danielle Lucas,15.0,Retail Store,1,3366.05,330.88,2257.6,777.57,51.96,3035.17,UPI,1
126897,ORD-2024-081226,3,2024-12-25,2024,Q4,12,December,East,India,West Bengal,Kolkata,Kidswear Shoulder 2,Apparel,Kidswear,2257.6,3434.22,Joseph Cruz Jr.,Consumer,3.8,4884,,,Marketplace,3,10230.64,1635.72,6772.8,1822.12,11.17,8594.92,Net Banking,0
104,ORD-2023-000073,1,2023-04-10,2023,Q2,4,April,South,India,Andhra Pradesh,Visakhapatnam,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Mariah Perry,Corporate,4.0,4508,Yvonne Patterson,12.0,Online,1,31536.5,5332.36,26804.27,-600.13,70.82,26204.14,Credit Card,0
234,ORD-2022-000155,2,2022-08-05,2022,Q3,8,August,West,India,Maharashtra,Mumbai,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Kirk Carter,Consumer,3.9,80,Shawn Patel,86.0,Retail Store,3,93461.92,0.0,80412.81,13049.11,19.6,93461.92,Credit Card,0
288,ORD-2022-000184,2,2022-09-13,2022,Q3,9,September,North,India,Haryana,Gurugram,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Jeffrey Hall,Consumer,4.0,4297,Latoya Fitzgerald,67.0,Retail Store,1,31553.34,2708.49,26804.27,2040.58,61.13,28844.85,Net Banking,0
529,ORD-2023-000342,2,2023-12-17,2023,Q4,12,December,South,India,Telangana,Hyderabad,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Sylvia Anderson,Corporate,4.2,2826,,,Online,1,31640.08,3489.73,26804.27,1346.08,19.56,28150.350000000002,UPI,0
2430,ORD-2025-001574,1,2025-05-08,2025,Q2,5,May,South,India,Karnataka,Bengaluru,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Joseph Patel,Consumer,5.0,5171,,,Marketplace,1,32113.44,6207.27,26804.27,-898.1,21.07,25906.17,Net Banking,0
2773,ORD-2022-001778,3,2022-01-19,2022,Q1,1,January,North,India,Haryana,Gurugram,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Mitchell Sellers,Consumer,3.6,813,Nicole Lewis,27.0,Distributor,1,31889.94,2767.83,26804.27,2317.84,71.22,29122.11,UPI,1
3056,ORD-2025-001969,3,2025-03-17,2025,Q1,3,March,South,India,Tamil Nadu,Chennai,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Joshua White,SMB,4.7,4980,Dylan Baker,56.0,Online,4,128542.86,12547.95,107217.08,8777.83,21.93,115994.91,Credit Card,0
3554,ORD-2022-002270,2,2022-04-30,2022,Q2,4,April,North,India,Haryana,Gurugram,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Jason Garcia,SMB,3.3,6761,,,Online,1,31699.56,1822.48,26804.27,3072.81,70.68,29877.08,Net Banking,1
4791,ORD-2024-003022,1,2024-01-12,2024,Q1,1,January,West,India,Gujarat,Ahmedabad,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Cameron West,Consumer,4.2,7486,Stephen Shaw,69.0,Marketplace,3,94781.97,17009.22,80412.81,-2640.06,54.51,77772.75,Credit Card,0
5467,ORD-2024-003453,1,2024-05-06,2024,Q2,5,May,North,India,Rajasthan,Jaipur,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Mrs. Bethany Phillips,Corporate,3.1,1575,,,Online,3,94400.26,9982.52,80412.81,4004.93,52.59,84417.73999999999,COD,0
6040,ORD-2023-003823,1,2023-03-23,2023,Q1,3,March,South,India,Tamil Nadu,Chennai,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Anthony Everett,Corporate,3.9,69,,,Online,1,31307.23,2627.95,26804.27,1875.01,20.78,28679.28,Credit Card,0
6236,ORD-2025-003947,1,2025-01-10,2025,Q1,1,January,South,India,Tamil Nadu,Chennai,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Mrs. Amy Sharp,Corporate,2.1,6882,Jesse Yang,89.0,Online,1,32126.35,6278.06,26804.27,-955.98,22.82,25848.289999999997,COD,0
6393,ORD-2022-004052,2,2022-05-25,2022,Q2,5,May,East,India,West Bengal,Kolkata,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Theresa Wilson,Consumer,3.5,5621,,,Online,3,96131.36,10237.22,80412.81,5481.33,27.29,85894.14,COD,0
6722,ORD-2024-004253,1,2024-12-17,2024,Q4,12,December,West,India,Maharashtra,Mumbai,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Mary Smith,Consumer,4.0,4860,,,Marketplace,2,62689.32,11144.83,53608.54,-2064.05,21.98,51544.49,Credit Card,0
7321,ORD-2025-004638,1,2025-03-13,2025,Q1,3,March,South,India,Telangana,Hyderabad,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,David Lopez,Corporate,3.6,461,Erin Aguirre,109.0,Retail Store,1,31738.71,1926.45,26804.27,3007.99,20.44,29812.26,Wire Transfer,0
7792,ORD-2022-004935,3,2022-08-05,2022,Q3,8,August,South,India,Telangana,Hyderabad,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Lisa Ochoa,Consumer,3.1,5264,,,Online,12,377701.65,48597.39,321651.24,7453.02,27.84,329104.26,COD,0
7935,ORD-2025-005032,1,2025-06-07,2025,Q2,6,June,North,India,Rajasthan,Jaipur,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Heather Wolf,Consumer,4.3,5452,Andrea Brown,85.0,Retail Store,1,31946.65,758.54,26804.27,4383.84,63.06,31188.11,Wire Transfer,0
8188,ORD-2025-005200,1,2025-06-03,2025,Q2,6,June,North,India,Delhi,New Delhi,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Jacob Hoover,Consumer,3.7,4168,Alison Miller,19.0,Distributor,2,62570.96,5160.7,53608.54,3801.72,22.43,57410.26,Credit Card,0
8287,ORD-2023-005261,1,2023-12-14,2023,Q4,12,December,South,India,Karnataka,Bengaluru,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Nicolas James,Consumer,2.8,1445,Ryan Barrera,33.0,Online,3,94593.73,8620.31,80412.81,5560.61,27.61,85973.42,COD,0
8347,ORD-2024-005303,2,2024-01-01,2024,Q1,1,January,Central,India,Uttarakhand,Dehradun,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Cristian Mendoza,Consumer,4.8,2650,Gregory Smith,18.0,Distributor,1,31671.62,3133.83,26804.27,1733.52,55.43,28537.79,COD,0
8576,ORD-2022-005447,1,2022-01-03,2022,Q1,1,January,North,India,Punjab,Chandigarh,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Dr. Isabel Smith PhD,Corporate,2.8,3956,,,Marketplace,1,31971.32,3770.74,26804.27,1396.31,83.08,28200.58,COD,0
8812,ORD-2024-005605,1,2024-09-04,2024,Q3,9,September,North,India,Rajasthan,Jaipur,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Joseph Cooper,Consumer,4.4,3032,Felicia Matthews,43.0,Retail Store,7,223952.74,14334.05,187629.89,21988.8,68.54,209618.69,Credit Card,0
9096,ORD-2022-005780,3,2022-04-04,2022,Q2,4,April,East,India,Assam,Guwahati,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Andrew Johnson,Corporate,4.6,3140,Nicole Baker,6.0,Online,2,64046.37,7296.33,53608.54,3141.5,79.41,56750.04,Credit Card,0
10194,ORD-2023-006478,3,2023-07-19,2023,Q3,7,July,West,India,Maharashtra,Pune,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Katherine Andrews,Consumer,2.8,3663,,,Online,4,127297.12,41085.33,107217.08,-21005.29,20.27,86211.79,UPI,0
10751,ORD-2024-006819,3,2024-12-03,2024,Q4,12,December,South,India,Kerala,Kochi,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Joseph Schaefer,Corporate,3.4,3792,Raymond Brooks III,41.0,Marketplace,4,125694.43,13907.92,107217.08,4569.43,55.34,111786.51,UPI,0
10824,ORD-2025-006865,1,2025-05-27,2025,Q2,5,May,South,India,Kerala,Kochi,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Jacob Williams,Corporate,3.4,1135,,,Online,4,124075.38,18018.0,107217.08,-1159.7,76.36,106057.38,UPI,1
11674,ORD-2025-007417,2,2025-07-01,2025,Q3,7,July,West,India,Gujarat,Ahmedabad,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Michael Bowen,Corporate,4.3,846,,,Online,3,93430.04,12700.24,80412.81,316.99,77.45,80729.79999999999,UPI,0
11919,ORD-2022-007575,1,2022-07-18,2022,Q3,7,July,South,India,Karnataka,Bengaluru,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Micheal Green,Corporate,3.6,5154,,,Online,3,94449.81,11227.84,80412.81,2809.16,17.71,83221.97,Credit Card,0
12131,ORD-2024-007719,2,2024-11-09,2024,Q4,11,November,South,India,Andhra Pradesh,Visakhapatnam,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Karen Cruz,Consumer,3.2,5917,Angela Craig,99.0,Distributor,2,64215.03,1779.18,53608.54,8827.31,64.2,62435.85,COD,0
12684,ORD-2023-008071,2,2023-12-08,2023,Q4,12,December,North,India,Delhi,New Delhi,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Daniel James,Corporate,3.8,3689,Alison Miller,19.0,Retail Store,2,63246.98,0.0,53608.54,9638.44,21.37,63246.98,Credit Card,0
12809,ORD-2024-008148,3,2024-10-02,2024,Q4,10,October,South,India,Tamil Nadu,Chennai,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Jennifer Johnson DVM,Consumer,4.1,6738,,,Online,1,31366.55,2863.55,26804.27,1698.73,22.23,28503.0,COD,0
12876,ORD-2023-008196,1,2023-11-24,2023,Q4,11,November,South,India,Telangana,Hyderabad,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Maria Weaver,Consumer,3.6,5925,,,Online,6,186201.11,51412.28,160825.62,-26036.79,18.65,134788.83,Credit Card,0
13106,ORD-2022-008351,2,2022-07-17,2022,Q3,7,July,South,India,Karnataka,Bengaluru,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Catherine Davis,Consumer,4.5,926,,,Online,1,31621.55,1811.07,26804.27,3006.21,20.14,29810.48,Credit Card,0
13268,ORD-2022-008446,2,2022-07-31,2022,Q3,7,July,North,India,Rajasthan,Jaipur,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Arthur Golden,Corporate,4.1,7174,Andrea Brown,85.0,Distributor,2,63600.69,5182.52,53608.54,4809.63,70.49,58418.17,Net Banking,0
13273,ORD-2022-008449,1,2022-03-22,2022,Q1,3,March,North,India,Rajasthan,Jaipur,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Terri Pennington,Consumer,5.0,7355,Roger Johnson,45.0,Distributor,1,30981.19,2534.21,26804.27,1642.71,62.41,28446.98,COD,0
14355,ORD-2025-009147,1,2025-11-29,2025,Q4,11,November,North,India,Delhi,New Delhi,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Kenneth Brown,Consumer,3.4,1152,Alison Miller,19.0,Retail Store,4,126783.96,6188.91,107217.08,13377.97,23.89,120595.05,Credit Card,0
